gwno,year,gdp_pc,inflation,pop_0014,pop_1564,urban_pct,infant_mort,pop_growth,excluded_share,cinc
360,1998,4463.608,59.097,19.35,67.71,53.22,20.5,-0.207,0.027,0.00519
360,1999,4453.781,45.804,19.062,67.729,53.02,19.1,-0.157,0.027,0.00429
360,2000,4569.311,45.667,18.625,67.887,52.862,18,-0.129,0.027,0.0046
360,2001,4875.303,34.477,18.086,68.114,52.765,17.3,-1.395,0.027,0.00389
360,2002,5248.55,22.54,17.47,68.398,52.747,17.1,-1.831,0.027,0.00358
360,2003,5410.308,15.273,16.884,68.682,52.802,16.9,-0.721,0.027,0.00357
360,2004,6008.64,11.874,16.365,68.932,52.918,16.4,-0.57,0.027,0.0035
360,2005,6328.09,9.015,15.986,69.097,53.075,15.5,-0.618,0.027,0.00349
360,2006,6876.778,6.559,15.797,69.112,53.257,14.3,-0.592,0.027,0.00343
360,2007,7483.974,4.837,15.718,69.029,53.447,12.9,-1.477,0.027,0.00316
360,2008,8318.003,7.851,15.7,68.884,53.63,11.8,-1.666,0.027,0.00295
360,2009,7924.871,5.587,15.716,68.655,53.788,11.1,-0.833,0.093,0.00249
360,2010,7660.707,6.091,15.747,68.413,53.904,10.5,-0.594,0.027,0.00251
360,2011,8044.572,5.789,15.769,68.173,53.961,10,-0.492,0.027,0.00246
360,2012,8234.286,3.335,15.746,67.987,53.956,9.5,-0.445,0.027,0.00235
360,2013,8287.958,3.985,15.697,67.844,53.91,8.9,-0.371,0.094,0.00223
360,2014,8661.474,1.068,15.66,67.547,53.827,8.3,-0.375,0.094,0.00227
